interaction,direction,correspondent_id,datetime,call_duration,antenna_id
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-3 03:02:56,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-3 03:03:27,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-3 03:15:33,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-3 03:17:35,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-3 03:18:13,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-3 03:18:39,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-3 14:53:35,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-3 15:00:56,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-3 15:01:47,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-3 15:02:23,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-3 15:04:09,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-3 15:05:01,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-3 15:07:38,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-3 15:08:19,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-3 19:28:59,,
call,in,e103390d96b10a507cca3995565d95036a0c936d,2017-08-3 21:56:39,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-4 00:21:55,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-4 00:54:54,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-4 00:55:27,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-4 00:55:45,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-4 00:58:24,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-4 00:59:28,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-4 00:59:43,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-4 01:00:15,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-4 04:58:59,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-4 04:59:14,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-4 06:36:11,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-4 06:36:45,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-5 00:05:17,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-5 01:04:29,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-5 02:09:12,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-5 06:53:46,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-5 06:57:32,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-5 06:57:58,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-5 06:58:51,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-5 06:59:06,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-5 07:13:31,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-5 07:13:56,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-5 07:14:57,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-5 07:15:12,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-5 07:43:26,,
call,in,da02b5d0a2ed9d5ab271769f692ab641b43893d3,2017-08-5 18:44:00,,
call,out,e729a096a6c30c9f523e56329b4cdc7993d83b00,2017-08-5 18:49:43,44,
call,out,da02b5d0a2ed9d5ab271769f692ab641b43893d3,2017-08-5 18:50:41,28,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-5 19:01:24,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-5 19:57:54,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-5 20:01:54,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-5 20:18:09,,
call,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-5 20:42:58,231,
text,in,c5455b23c4298dfacb900bc060640348de5a0ef0,2017-08-6 00:11:16,,
text,out,c5455b23c4298dfacb900bc060640348de5a0ef0,2017-08-6 04:14:09,,
text,in,c5455b23c4298dfacb900bc060640348de5a0ef0,2017-08-6 04:30:27,,
text,out,c5455b23c4298dfacb900bc060640348de5a0ef0,2017-08-6 04:32:26,,
text,in,c5455b23c4298dfacb900bc060640348de5a0ef0,2017-08-6 18:28:23,,
text,out,c5455b23c4298dfacb900bc060640348de5a0ef0,2017-08-6 19:05:20,,
text,out,c5455b23c4298dfacb900bc060640348de5a0ef0,2017-08-6 19:06:18,,
text,in,c5455b23c4298dfacb900bc060640348de5a0ef0,2017-08-6 19:15:10,,
text,out,c5455b23c4298dfacb900bc060640348de5a0ef0,2017-08-6 20:04:08,,
text,out,c5455b23c4298dfacb900bc060640348de5a0ef0,2017-08-6 20:04:37,,
call,out,e729a096a6c30c9f523e56329b4cdc7993d83b00,2017-08-6 20:58:45,22,
call,out,1d316d12524cd2b108892e4fd617e3052a519165,2017-08-7 00:56:50,30,
text,in,593ed24a7e61427452aa9d9c31218e910947a42b,2017-08-7 02:51:06,,
call,out,5fed21afe6e8968cf22b89638aca4d1b696aa96f,2017-08-7 04:49:11,2145,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-7 05:25:51,,
call,out,18452df8a2654696b08897d66b3ebfda36d3ad60,2017-08-7 07:38:41,1517,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-7 17:49:46,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-7 18:26:58,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-8 01:40:21,,
call,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-8 03:55:44,162,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-8 19:16:25,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-8 19:16:50,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-9 02:05:20,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-9 03:33:12,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-9 03:33:14,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-9 18:02:45,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-9 18:07:05,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-9 18:07:19,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-9 18:07:28,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-9 18:07:36,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-9 19:21:27,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-9 19:39:34,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-9 19:39:50,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-10 04:28:34,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-10 04:29:15,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-10 05:25:11,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-10 05:25:32,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-10 05:25:35,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-10 05:25:49,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-10 17:51:29,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-10 18:11:43,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-11 01:59:21,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-11 02:53:18,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-11 05:29:07,,
text,in,a1be700a2a3af8c412fef14d390a0edc4502005c,2017-08-11 17:12:15,,
text,in,a1be700a2a3af8c412fef14d390a0edc4502005c,2017-08-11 21:40:55,,
call,in,a982a9cff0bf255c00d0dee557421f18fbf9e8a1,2017-08-12 21:13:09,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-13 06:37:22,,
text,in,a1be700a2a3af8c412fef14d390a0edc4502005c,2017-08-13 09:42:02,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-14 13:59:42,,
call,in,875be97d1ea719fb8b25601e2a9a7f8a7624dde8,2017-08-14 15:48:20,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-16 11:34:22,,
text,in,a1be700a2a3af8c412fef14d390a0edc4502005c,2017-08-18 07:02:08,,
call,in,7dbd5d0c3ac93cd5fab281d20b87faced323aa3d,2017-08-19 16:49:50,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-20 09:59:38,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-20 09:59:56,,
call,in,438b1ac3d218907c906756830020122645c5fb4e,2017-08-20 21:07:23,,
call,in,438b1ac3d218907c906756830020122645c5fb4e,2017-08-20 21:08:04,,
call,in,438b1ac3d218907c906756830020122645c5fb4e,2017-08-20 21:08:40,,
text,in,438b1ac3d218907c906756830020122645c5fb4e,2017-08-20 21:10:00,,
text,out,438b1ac3d218907c906756830020122645c5fb4e,2017-08-20 21:34:59,,
text,in,438b1ac3d218907c906756830020122645c5fb4e,2017-08-20 21:36:08,,
text,out,438b1ac3d218907c906756830020122645c5fb4e,2017-08-20 21:37:59,,
text,in,438b1ac3d218907c906756830020122645c5fb4e,2017-08-20 21:39:47,,
text,out,438b1ac3d218907c906756830020122645c5fb4e,2017-08-20 21:40:30,,
text,in,a1be700a2a3af8c412fef14d390a0edc4502005c,2017-08-21 16:07:52,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-21 18:35:43,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-21 18:36:41,,
call,in,32f5596fc1bcefba59b9b7779107510792f601ee,2017-08-21 21:05:21,,
text,in,593ed24a7e61427452aa9d9c31218e910947a42b,2017-08-21 21:16:02,,
call,in,32f5596fc1bcefba59b9b7779107510792f601ee,2017-08-22 01:32:39,,
call,in,32f5596fc1bcefba59b9b7779107510792f601ee,2017-08-22 22:50:35,,
call,out,da39a3ee5e6b4b0d3255bfef95601890afd80709,2017-08-23 17:57:26,,
call,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-25 19:46:23,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-27 03:44:35,,
call,out,e729a096a6c30c9f523e56329b4cdc7993d83b00,2017-08-27 06:07:21,24,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-27 15:38:31,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-27 18:28:47,,
call,out,1d316d12524cd2b108892e4fd617e3052a519165,2017-08-27 20:51:11,18,
call,in,5fed21afe6e8968cf22b89638aca4d1b696aa96f,2017-08-27 22:29:14,,
call,out,e729a096a6c30c9f523e56329b4cdc7993d83b00,2017-08-27 23:12:37,36,
call,out,5fed21afe6e8968cf22b89638aca4d1b696aa96f,2017-08-27 23:13:22,4,
call,in,5fed21afe6e8968cf22b89638aca4d1b696aa96f,2017-08-28 00:09:55,4779,
call,in,5fed21afe6e8968cf22b89638aca4d1b696aa96f,2017-08-28 01:30:04,537,
call,out,5fed21afe6e8968cf22b89638aca4d1b696aa96f,2017-08-28 01:30:04,,
call,out,e729a096a6c30c9f523e56329b4cdc7993d83b00,2017-08-28 01:39:22,3,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-28 18:20:38,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-28 22:21:25,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-28 22:21:57,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-29 02:19:27,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-29 04:48:27,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-29 04:50:45,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-29 05:12:33,,
call,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-29 05:13:31,77,
call,in,f3ac94572a5f646cec97ab44aef3f2ad84f10642,2017-08-29 05:20:03,,
call,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-29 05:25:20,41,
call,out,e729a096a6c30c9f523e56329b4cdc7993d83b00,2017-08-29 05:26:27,19,
call,out,f3ac94572a5f646cec97ab44aef3f2ad84f10642,2017-08-29 05:27:09,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-29 17:56:56,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-29 18:10:32,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-30 02:19:38,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-30 03:13:12,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-30 04:07:24,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-30 21:17:54,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-30 21:20:16,,
call,out,dac2c2a5d75cabfdc2f15179f0ac74382f6be6b,2017-08-30 21:30:35,678,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-31 03:34:44,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-31 03:35:14,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-31 18:07:54,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-31 18:08:21,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-31 20:24:53,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-31 20:26:03,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-31 20:26:46,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-08-31 20:27:11,,
call,in,25aaf27ccc52fd0351e14dcba91e02c3ab770edd,2017-08-31 20:46:47,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-1 01:45:09,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-1 04:03:34,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-1 18:07:31,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-1 21:31:13,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-1 21:33:53,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-1 23:05:38,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-2 00:34:30,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-2 00:34:52,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-2 00:35:08,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-2 00:35:40,,
call,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-2 00:38:25,742,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-2 02:03:52,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-2 04:14:04,,
call,in,175da179784177b866346d3891d73719c24dd662,2017-09-3 01:24:11,94,
call,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-3 04:53:29,23,
call,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-3 05:02:11,5,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-4 15:29:53,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-4 18:39:34,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-4 18:42:04,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-4 18:42:39,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-4 18:43:00,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-4 18:43:01,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-4 18:43:36,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-4 18:43:42,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-4 18:44:36,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-4 18:55:24,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-4 18:55:39,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-4 21:06:49,,
call,in,5fed21afe6e8968cf22b89638aca4d1b696aa96f,2017-09-5 01:05:22,46,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-5 02:54:08,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-5 18:19:48,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-5 20:27:04,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-5 20:27:44,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-6 02:38:00,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-6 03:44:07,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-6 03:46:58,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-6 17:55:49,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-6 18:11:17,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-7 01:52:58,,
text,in,593ed24a7e61427452aa9d9c31218e910947a42b,2017-09-7 02:38:12,,
call,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-7 02:43:58,,
call,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-7 04:01:53,182,
call,in,7906ccbec8ef3fad45d1b1e9754317fb3df8c26,2017-09-7 17:21:56,25,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-8 03:41:17,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-8 18:27:58,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-8 18:51:05,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-9 02:17:06,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-9 02:36:53,,
call,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-9 03:24:31,45,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-9 15:33:06,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-9 17:35:54,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-9 18:42:45,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-9 20:47:56,,
call,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-9 23:57:37,,
call,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-9 23:58:29,157,
call,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-10 00:43:25,53,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-11 17:39:25,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-11 18:16:18,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-12 01:38:03,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-12 01:38:38,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-12 01:52:03,,
call,out,e729a096a6c30c9f523e56329b4cdc7993d83b00,2017-09-12 02:57:39,22,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-12 03:40:05,,
call,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-12 04:01:47,33,
call,out,18452df8a2654696b08897d66b3ebfda36d3ad60,2017-09-12 05:16:49,,
call,out,18452df8a2654696b08897d66b3ebfda36d3ad60,2017-09-12 05:33:47,94,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-12 18:10:59,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-12 18:11:16,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-12 18:53:45,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-12 18:54:05,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-12 18:54:37,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-12 18:54:54,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-12 19:50:55,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-13 01:56:23,,
call,in,32f5596fc1bcefba59b9b7779107510792f601ee,2017-09-13 01:57:04,36,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-13 02:04:30,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-13 02:11:06,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-13 02:38:17,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-13 05:18:28,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-13 05:18:55,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-13 15:49:06,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-13 16:06:00,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-13 22:41:39,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-14 01:45:56,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-14 01:46:05,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-14 01:46:36,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-14 04:21:49,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-14 04:47:06,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-14 04:56:19,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-14 04:56:54,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-14 04:57:32,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-14 04:57:52,,
call,out,18452df8a2654696b08897d66b3ebfda36d3ad60,2017-09-14 05:06:15,2226,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-14 07:09:24,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-14 08:01:20,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-14 14:52:38,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-14 16:16:52,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-14 16:17:10,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-14 18:22:25,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-15 00:30:38,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-15 00:50:53,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-15 01:27:01,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-15 01:27:24,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-15 05:43:49,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-15 05:45:37,,
call,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-15 05:50:28,169,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-15 06:19:32,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-15 18:20:14,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-16 01:37:24,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-16 02:51:45,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-16 02:52:10,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-16 02:52:29,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-16 02:52:45,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-16 02:53:05,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-16 02:57:30,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-16 03:13:09,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-16 03:13:35,,
call,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-16 03:25:39,109,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-16 22:02:28,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-16 22:03:34,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-16 22:05:12,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-16 22:05:37,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-16 22:55:41,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-17 09:44:06,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-17 09:44:21,,
text,in,a1be700a2a3af8c412fef14d390a0edc4502005c,2017-09-17 09:44:23,,
text,in,a1be700a2a3af8c412fef14d390a0edc4502005c,2017-09-17 16:23:47,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-18 18:20:25,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-18 18:20:56,,
text,in,593ed24a7e61427452aa9d9c31218e910947a42b,2017-09-21 21:44:25,,
call,in,746070cf3c37de37df1020eebad6c52dd38bbf19,2017-09-21 23:45:14,,
text,in,438b1ac3d218907c906756830020122645c5fb4e,2017-09-22 03:40:58,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-22 06:43:26,,
call,out,e729a096a6c30c9f523e56329b4cdc7993d83b00,2017-09-22 06:44:11,4,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-09-22 06:47:30,,
